m,n,meanGiftSolverflowtime,varGiftSolverflowtime,meanDistributedGiftSolverflowtime,varDistributedGiftSolverflowtimemeanSwapSolverflowtime,varSwapSolverflowtimemeanDistributedSwapSolverflowtime,varDistributedSwapSolverflowtimemeanRefSolverflowtime,varRefSolverflowtimemeanGiftSolverTime,varGiftSolverTime,meanDistributedGiftSolverTime,varDistributedGiftSolverTimemeanSwapSolverTime,varSwapSolverTime,meanDistributedSwapSolverTime,varDistributedSwapSolverTimemeanRefSolverTime,varRefSolverTime
2,10,138.35199999999995,797.866096,157.90099999999995,1613.2728990000003,134.62599999999998,758.895524,152.92,1197.2276000000002,134.62599999999998,758.895524,1340553.46,2.6939613631831084E12,9.04633616E7,4.64987521065146E15,6335164.82,7.882963565411928E12,8.070149269E7,5.210458068882408E15,2.603948801E7,2.0631088608088426E13
4,20,135.40999999999997,453.2315000000002,149.63049999999998,995.8146447499998,128.65149999999997,413.34617275000005,148.3185,704.2930827499997,128.3285,414.8113127500001,7621718.72,3.4422642561074614E12,1.4621380401E8,7.695177731302881E15,2.548419042E7,2.779276617289052E13,1.5756000206E8,7.783480359519795E15,3.784985764E7,3.0136790423216494E12
6,30,134.71299999999997,221.7790643333333,149.967,358.45467766666667,127.52833333333339,221.2799638888889,150.38299999999998,458.96503322222213,127.03499999999998,221.62325277777774,1.686553606E7,5.266517040908097E12,1.7488081975E8,7.048240530728385E15,6.193967702E7,7.119013386792894E13,1.9566321795E8,1.0492841539040312E16,9.545895533E7,3.3084495628352914E13
8,40,131.84374999999997,237.4146171875001,147.63625,492.7306421875001,124.75149999999998,220.5775477500001,148.587,534.476856,124.09499999999994,219.0493750000001,2.438884239E7,1.2422443695790635E13,2.4526213495E8,1.1826534229470824E16,1.2166784688E8,1.486598393332486E14,2.3601935807E8,1.3033684244535116E16,1.615122193E8,7.008134713193361E13
10,50,129.076,177.33536800000002,143.20739999999995,256.4178372399999,121.62260000000006,161.28698124000005,143.87739999999997,286.64514124,120.89419999999994,161.17734636,3.541819335E7,1.0800827712039186E13,2.5024286355E8,1.2101222179384046E16,2.1894245469E8,4.7426901550976925E14,2.4962664377E8,1.1526358477107458E16,2.6957469184E8,1.3269285790471077E14
12,60,127.06866666666667,120.01562377777776,140.68483333333333,215.37112274999996,119.29899999999994,104.70783233333337,141.81533333333337,252.4951871111111,118.43783333333332,103.90357697222221,5.055294958E7,2.7535774729329E13,2.8757710375E8,1.5584058398739048E16,3.52457933E8,7.810307880433215E14,2.7189604218E8,9.897646863833282E15,4.3916311099E8,4.3170283417081225E14
14,70,126.8907142857143,115.04718112244899,143.4852857142857,230.74144267346935,119.50942857142859,102.4007804897959,142.4738571428571,229.27184104081635,118.57799999999999,101.425809877551,7.064336834E7,5.176359784333601E13,2.7931209555E8,1.446274972611705E16,5.2416912822E8,1.7699730318386848E15,2.7292364846E8,1.4256824219653916E16,6.8679575755E8,1.2796800509350592E15
16,80,127.03199999999998,101.06101974999997,142.17262500000004,193.73506779687497,119.60262499999997,91.95526342187497,142.77962500000004,192.159742671875,118.60874999999994,91.25738281250001,9.242276736E7,6.937052679033966E13,2.8909279058E8,1.488561407124469E16,7.3499888707E8,2.5681321428709925E15,3.0927334767E8,1.6578992199693138E16,1.11103728033E9,2.2769208722060545E15
18,90,126.37722222222219,92.09313919753087,142.32566666666665,171.88174986419756,118.95666666666665,85.08499135802472,141.80500000000006,169.62746018518527,117.87211111111111,84.11666541975312,1.1372720089E8,2.2736871918759444E14,3.0206647932E8,1.5035708476009144E16,9.0975775985E8,7.233233163032307E15,2.924078388E8,1.1634182304929594E16,1.62253499942E9,4.861907624293856E15
20,100,127.49769999999998,86.06737570999996,144.17340000000004,142.62382444000005,119.94709999999995,77.12985859,143.40640000000002,139.51909104,118.83530000000002,75.99121091000002,1.4190078793E8,1.6701807563834084E14,3.2804203453E8,1.2833657527483992E16,1.16836297844E9,7.358029169167342E15,3.0566418141E8,1.1157731446122422E16,2.39774279211E9,1.9653539521834024E16
22,110,125.75090909090906,107.9961454545454,140.79672727272728,177.4330487933884,118.35081818181817,95.31785470247931,142.43054545454538,214.84718598347115,117.20772727272724,95.50493615702474,1.795169226E8,2.880534273276587E14,3.3269833092E8,1.3593098776439962E16,1.48349738124E9,8.43221042398282E15,3.336650625E8,1.2569826674170148E16,3.20643775501E9,3.400768991133652E16
24,120,125.94908333333329,71.88535679861113,144.17933333333337,142.74074788888893,118.63316666666664,61.91189025000001,144.1765833333333,109.7538954097222,117.52150000000002,61.8015113611111,2.2268573143E8,4.1914512006653006E14,3.0881434666E8,1.315731522262932E16,1.86598212518E9,1.4211069618570856E16,2.8826620214E8,1.28915250354628E16,3.91876979337E9,4.3487076821250768E16
26,130,124.87369230769231,69.1824167810651,142.97369230769232,168.50165938461535,117.49869230769231,64.18701544970418,142.80900000000003,178.76302965088763,116.37400000000001,63.65966837869825,2.6433995247E8,4.5537904046598144E14,3.0859634649E8,9.053272652382048E15,2.29196910846E9,2.0490005442069088E16,3.0381682519E8,7.996228080581704E15,5.1556788871E9,7.6501991437610848E16
28,140,124.66192857142858,63.250915362244896,143.41392857142853,113.44548201530611,117.2425,57.006433035714274,144.08900000000003,104.85526675510202,116.04692857142852,56.63873495408161,3.1863573448E8,8.446403132267131E14,3.1200883509E8,1.2117060086987922E16,2.73688046317E9,1.7826374982792002E16,3.0930553882E8,1.12499793181332E16,6.53256329418E9,1.12832473474893296E17
30,150,124.19959999999998,66.26500784,143.2985333333333,124.22835162666672,116.89820000000005,60.179777648888894,143.1384,138.9677423288889,115.66899999999998,59.73141633333332,3.7625433429E8,7.851712598523222E14,2.9623680411E8,7.340824283414034E15,3.25986453556E9,2.9374914967809704E16,2.8391154629E8,7.637548736619991E15,8.06802475722E9,2.46056208418080224E17
32,160,123.84812499999998,58.57983164062502,143.65100000000007,111.98549821875002,116.65924999999999,52.233473812500016,143.5763125,119.5047603867187,115.47856249999997,51.91710879296875,4.4863673295E8,1.231878184665975E15,3.0084824328E8,6.991629311920351E15,3.86357187485E9,3.5928561580431996E16,2.9338497266E8,7.882833172164116E15,1.004380254923E10,3.9106389545801837E17
34,170,124.5796470588236,50.40186395847748,145.6734117647058,97.03252489965395,117.43976470588235,43.49291634602075,145.06905882352945,110.04645786851208,116.23447058823527,43.3915806366782,5.1676857453E8,1.2742530432336892E15,3.036379752E8,1.153075955361159E16,4.50997601151E9,5.3038179288787928E16,3.0790034313E8,9.110861021824454E15,1.117120694553E10,3.5268854118379117E17
36,180,124.3452222222222,59.34741174074074,146.0647222222222,139.3080286265432,117.15100000000001,52.09695208641975,145.75205555555553,157.11011521913576,115.9400555555556,51.51914894753086,5.9795232403E8,1.4625809986212752E15,3.0983835722E8,7.667601201303002E15,5.25512708073E9,7.3827386291210992E16,3.1228760467E8,8.15096057859919E15,1.281473329183E10,3.696900858842496E17
38,190,124.03831578947371,54.92410309141276,146.1016842105263,137.70502486426594,116.78778947368423,48.93775284210526,146.67426315789467,127.11249523268698,115.56436842105269,48.63478219113572,6.9429940337E8,2.6703221720272625E15,3.027738715E8,9.44389686046472E15,6.10255069867E9,7.8417688183585008E16,3.0013394052E8,6.760911191399387E15,1.592225696288E10,5.4237107057674029E17
40,200,123.08875000000003,35.607371687500006,147.11629999999997,122.38155680999996,115.89995000000005,32.11989874750001,147.78810000000004,120.93993889000004,114.68815000000001,32.02151982750001,7.8811423072E8,2.591188381710868E15,3.0603686913E8,9.40697310336364E15,6.92118302293E9,7.3220682222186448E16,3.0077090961E8,1.0079910537958512E16,1.779040822686E10,4.7034183208119814E17
42,210,123.88895238095235,49.834593596371924,147.69842857142862,146.3807025192744,116.75209523809527,45.085744589569174,147.82142857142858,128.2620909297052,115.50661904761903,44.74151514512472,8.9628781005E8,4.109829643682377E15,3.0811840247E8,7.413487381772413E15,7.9201895884E9,1.43344615985398992E17,3.1685213554E8,1.0852775302477488E16,2.172798147716E10,1.25481806010358963E18
44,220,124.10727272727269,32.681119421487594,149.91659090909087,88.22163899793391,117.02981818181811,29.71546046280992,150.43159090909091,86.85669726239672,115.77063636363631,29.5213051322314,1.00811335644E9,4.561885938677229E15,3.0709494517E8,6.615964931662029E15,8.96486265165E9,1.49762602087729568E17,3.0863788162E8,8.270070211120669E15,2.578076621386E10,1.10826840260884582E18
46,230,123.36930434782612,31.70041429867675,150.513347826087,101.5031997183365,116.20126086956522,27.879250395085073,149.34308695652172,91.48899323062382,114.99904347826086,27.690847478260864,1.13103415188E9,4.113528340773995E15,2.8747755098E8,5.380502322021564E15,1.020030421789E10,1.62708464370813632E17,3.0877247048E8,1.0427421140356952E16,2.731755466636E10,8.185966089909143E17
48,240,124.00966666666667,38.15432495833333,152.26570833333338,111.37469057465279,117.03254166666673,33.88374086631945,152.41400000000002,92.30935538888889,115.82983333333334,33.464077333333336,1.27085578339E9,5.335888734535247E15,2.8941776204E8,7.674694261574897E15,1.152571435578E10,2.07438032751482464E17,2.9488110877E8,7.047288824270904E15,3.124477315313E10,2.00159978732291712E18
50,250,123.48728000000001,36.00380236160001,152.46959999999993,113.29195871999998,116.38279999999999,31.336763680000004,152.17088000000004,114.07812674559996,115.18124,31.220561502399995,1.41378203884E9,7.539052225858637E15,2.9623439918E8,7.77251010485775E15,1.280321411176E10,1.97407570850935168E17,3.0407948078E8,7.800539809667656E15,3.624540295447E10,2.5661210734141179E18
52,260,122.95434615384616,28.84260936538463,152.75753846153847,79.87292482840239,115.94196153846157,26.262193519230763,153.11161538461536,117.48255384023668,114.74788461538463,26.057196560650883,1.59889694587E9,7.677321239456079E15,3.1942887022E8,7.662833338202383E15,1.423095717811E10,3.2460707445477197E17,3.1943274674E8,7.032726847720154E15,4.00084818408E10,1.81478429047993446E18
54,270,123.17800000000005,33.95809871604939,154.9213703703704,124.69076868449929,116.22896296296291,29.65322040603566,154.3841111111111,132.63912737860082,115.03392592592593,29.59357660356651,1.77142066518E9,1.1790427228103568E16,3.038462928E8,6.50506709211227E15,1.576527161345E10,3.4703588938342656E17,3.1204257494E8,9.794915782855304E15,4.583822525773E10,2.8929910116768123E18
56,280,122.86964285714285,33.619535586734685,155.01035714285715,125.96090165816321,115.87164285714289,29.342167045918373,155.9206428571429,107.21857310714287,114.66892857142854,29.233280484693875,1.94804281556E9,1.3721201003323704E16,3.2601166414E8,9.983629652722726E15,1.747438621006E10,6.2656991478105395E17,3.2203605141E8,8.148454496471552E15,5.33554730762E10,5.2900581542942177E18
58,290,123.74496551724134,26.328637555291333,158.2011034482759,86.96864705826394,116.70544827586207,23.287914668252082,158.0461034482759,114.19369409155765,115.50696551724143,23.13233102972652,2.1278931519E9,1.54695793213231E16,3.0505229352E8,6.627732350030488E15,1.907874750186E10,4.0147417685347443E17,3.2834992935E8,9.455578835237974E15,5.756353139389E10,3.2485465758784978E18
60,300,123.16233333333334,28.418385222222224,156.87150000000008,104.4835698611111,116.15513333333338,25.932954093333322,159.00943333333342,136.9508691233333,114.98413333333333,25.744305137777783,2.34351021898E9,1.5902096465760176E16,3.2512545737E8,6.507325621603626E15,2.109097706876E10,6.5065434242039053E17,3.2780829261E8,7.324517384792712E15,6.449005923513E10,4.5775912448060298E18
62,310,123.15735483870965,25.515822389177938,159.62980645161286,108.60768618522371,116.254129032258,22.463863388137348,159.59922580645164,103.1268143850156,115.05796774193549,22.33178365348595,2.57312345092E9,1.921939390843492E16,3.1851652367E8,7.643570192401038E15,2.282345854972E10,6.525037444596951E17,3.2583358883E8,8.394960796573946E15,7.517202994301E10,1.0495760311204729E19
64,320,122.75859375000002,28.923986401367205,162.97871875,102.60367064355465,115.77787499999997,25.99127181250001,161.22415625000002,109.50750485449221,114.60615624999998,25.788408291992194,2.81312838236E9,2.4680095187500652E16,3.2589353259E8,8.391780814778578E15,2.505504807093E10,6.9297006878456883E17,3.4234201192E8,7.423149017442152E15,8.546234083894E10,8.9285751115038003E18
66,330,122.73481818181818,20.775635903581268,163.74890909090908,116.69196676216707,115.81696969696968,18.12234692378329,161.9652121212121,106.65856537741045,114.6895151515152,18.0614619687787,3.07886640525E9,2.5608629635095328E16,3.3050446578E8,7.230968472106703E15,2.728841022757E10,6.3914227643304128E17,3.4705117062E8,8.529267725124503E15,8.924612496928E10,1.0340111685901885E19
68,340,123.14717647058829,29.869139605536326,164.81141176470592,111.1756566228374,116.26029411764706,26.465907352941194,164.53035294117646,143.11046122491348,115.12367647058831,26.373253525086508,3.34491866164E9,2.5601465196745448E16,3.2991039776E8,6.564840800461572E15,2.973370399507E10,7.7068875267032986E17,3.4095394836E8,7.36694919628623E15,1.0101318160421E11,1.5529442149341743E19
70,350,122.96968571428575,20.816492064489797,167.48179999999996,146.43672516816324,116.08640000000001,19.0467965910204,165.78511428571437,93.16499106857141,114.96291428571432,19.002109547755104,3.63967099413E9,3.574879572802726E16,3.3343992377E8,6.919784549346276E15,3.235968472328E10,1.01821479893125043E18,3.5707781223E8,9.785437044997932E15,1.0655743308109E11,9.522447171413406E18
72,360,122.16127777777774,23.225856916666668,166.77516666666668,124.04389981790128,115.3307222222223,20.686715095679016,166.7557222222222,137.97636756481475,114.24452777777775,20.61620161342592,3.94329647233E9,4.2693039729103192E16,3.6085662128E8,8.887475916317992E15,3.481566612678E10,1.07533738221366003E18,3.4626835244E8,6.321286782560877E15,1.1540447388465E11,1.3852281260134695E19
74,370,122.73302702702703,25.424884525931333,170.76505405405402,144.12701376990503,115.88978378378371,23.377832955441928,169.27435135135136,126.32618400219137,114.80735135135133,23.297629814463107,4.22145205065E9,3.116968245503644E16,3.3893640802E8,9.721716991953466E15,3.774716963388E10,1.01338892856297984E18,3.6201736527E8,8.176498339126436E15,1.2822468476819E11,1.6650110947531571E19
76,380,122.81368421052633,20.113618698060936,170.79768421052634,127.46946458171747,115.94326315789478,17.553063202216062,170.93223684210523,124.32706251731307,114.88205263157901,17.459774706371185,4.63466942846E9,5.237036510742984E16,3.4594894821E8,9.605037104276462E15,4.071631536967E10,1.2369878027210391E18,3.5082572844E8,8.555394898990513E15,1.3768503405984E11,2.127138300917509E19
78,390,123.34002564102566,21.17514923011177,175.12966666666662,125.38037412952,116.49597435897437,19.114796483234713,173.36379487179488,127.60028984615388,115.44546153846154,19.18093305128205,4.97664540962E9,5.017387065369856E16,3.5090547717E8,6.153855237635375E15,4.383061507467E10,1.90550945420378675E18,3.6458446725E8,7.544597084988033E15,1.5063824878499E11,2.821412090612535E19
80,400,122.25705000000005,16.231435922500005,174.66997499999997,130.110958686875,115.44782500000001,15.250981956875,176.238475,172.36688586187492,114.39674999999997,15.024098687499997,5.34413109465E9,5.2767061687755912E16,3.6762527281E8,7.107913537612617E15,4.688202727331E10,2.25208270606699494E18,3.6690905253E8,1.1220945753245268E16,1.6714444954525E11,3.5137968647706972E19
82,410,122.74026829268297,21.23746454431885,177.59526829268293,182.46067314931588,115.85782926829273,18.940508898869723,176.377243902439,158.98300405175488,114.84517073170736,18.757889408685315,5.69088922786E9,7.135216035242496E16,3.711693551E8,9.724843777929406E15,5.041383251866E10,2.5391948247778171E18,3.8420607522E8,9.32455930192367E15,1.7597958338745E11,2.875899944812457E19
84,420,123.36080952380955,20.83684233786849,181.88002380952375,201.46318876360553,116.47369047619051,18.115563534580495,180.96459523809528,206.64576039172343,115.46476190476194,17.997698526077098,6.12180489492E9,7.1713591029809504E16,3.7670168088E8,8.414111998453316E15,5.410523263798E10,1.92734305778477235E18,3.878388858E8,9.048283011140568E15,1.9031802765713E11,2.837482020821153E19
86,430,123.12923255813952,17.792021985397515,180.77399999999997,192.47143789940506,116.33330232558146,15.915368294213089,182.03660465116278,171.82088703299087,115.34499999999997,15.85557159275284,6.62329803219E9,8.9694302708430224E16,4.0038301402E8,1.0794119177712226E16,5.848173641959E10,2.7360317715780035E18,3.7797837218E8,7.749128530391768E15,2.1083285459772E11,6.769948904121292E19
88,440,122.28779545454543,15.090307918904962,182.6097045454545,141.11194203047518,115.50127272727273,13.91271573553719,181.37952272727273,165.90465469989667,114.53956818181821,13.927244121384295,7.07043506163E9,9.1213994094666336E16,3.8997630829E8,9.934747525199122E15,6.159394090892E10,2.8551098143703429E18,3.9963305815E8,9.295129727701772E15,2.2280163021911E11,4.87902997024391E19
90,450,123.22584444444445,20.731645200493823,185.720888888889,162.22523960493822,116.40855555555558,18.79179727160493,185.65755555555552,235.95513476543215,115.46291111111115,18.817189797037027,7.46884717856E9,8.6709266290834752E16,4.1422318205E8,1.321290037490296E16,6.583183934312E10,3.9853691467079967E18,4.065668347E8,1.0051703383504136E16,2.404214183844E11,5.428875871849054E19
92,460,122.77143478260868,19.032108981096403,183.847304347826,135.3327278941399,115.95708695652178,16.764533990548202,186.75039130434786,175.2649988071834,115.02076086956521,16.608866765122865,7.86635978978E9,1.1812685055719952E17,4.0857902466E8,7.068256241851802E15,6.925849154272E10,4.4402305413542917E18,4.07459572E8,1.2434231213789584E16,2.6475314991615E11,7.49052533083936E19
94,470,122.12448936170209,17.729589813942965,187.17446808510638,183.15395581711186,115.34817021276598,16.00562431145314,187.26444680851057,242.11734063331824,114.41629787234038,15.943789607967403,8.28742017716E9,1.74220250344837824E17,4.392455331E8,1.2066513011946238E16,7.255035987469E10,4.4696562598678615E18,4.177549572E8,1.0292812461776568E16,2.7302456934075E11,8.927762653996027E19
96,480,123.12691666666667,14.690755006944437,191.15891666666664,170.53641441666662,116.24064583333339,13.465212716579861,190.06789583333332,136.94922691796873,115.32237500000001,13.513222276041663,8.64378071527E9,1.0911920301606576E17,4.3032188445E8,1.0878734068939042E16,7.685846776635E10,4.4322690709097303E18,4.2435984382E8,8.248768435596315E15,3.0628437252958E11,1.1640995206531614E20
98,490,121.8542857142857,20.492399833402747,188.23689795918358,166.87329976509787,115.06363265306125,18.98761094377342,189.90110204081628,183.07006975593512,114.17030612244898,18.923983038317363,9.31607735294E9,1.63596413175037408E17,4.3990985444E8,1.0759900447414164E16,8.189822175763E10,4.3737368968711567E18,4.4820870563E8,1.2467343571449424E16,3.1510857523957E11,1.374590451473648E20
100,500,122.36144,15.303538006400002,192.58116,154.64748945440002,115.58118000000006,13.430516247600004,191.63393999999997,202.42635467639997,114.7116,13.34848896,9.89827737898E9,1.65356436118880224E17,4.4956113203E8,9.015588786306086E15,8.695339301659E10,4.7619799339021087E18,4.564046819E8,1.2107581419072936E16,3.2598474168387E11,1.2854495094858406E20
102,510,122.1815294117647,12.943861528642833,194.0021372549019,194.26709589350259,115.42198039215687,11.695285528258369,193.54023529411768,190.61492237447138,114.56547058823526,11.650118023452517,1.041180459219E10,2.09902545788250592E17,4.6505750692E8,1.1377780210747322E16,9.151540683176E10,5.2012840666453852E18,4.7507176412E8,1.5013746215064586E16,3.483376105783E11,1.2349664069277532E20
104,520,122.35886538461538,17.5512256579142,199.11874999999998,211.9370620839497,115.60507692307694,15.92189885502958,197.50086538461537,170.08196526442305,114.75111538461539,15.932085442307692,1.104900501396E10,1.86163614013176448E17,4.8090926494E8,1.6397002470562174E16,9.607125767126E10,5.7202176029931387E18,4.594333661E8,1.324320914251395E16,3.7868080267736E11,1.7300196489945412E20
